date,temperature,humidity,luminosity
2019-11-27 16:47:49.144,24.3,31.0,111
2019-11-27 16:47:46.867,24.3,31.0,96
2019-11-27 16:47:44.593,24.2,30.9,103
2019-11-27 16:47:42.320,24.3,31.0,111
2019-11-27 16:47:40.046,24.2,30.9,111
2019-11-27 16:47:37.773,24.3,31.0,111
2019-11-27 16:47:35.496,24.3,31.0,111
2019-11-27 16:47:33.223,24.2,30.9,111
2019-11-27 16:47:30.949,24.3,31.0,111
2019-11-27 16:47:28.676,24.3,31.0,111
2019-11-27 16:47:26.404,24.2,30.9,112
2019-11-27 16:47:24.126,24.3,31.0,112
2019-11-27 16:47:21.853,24.3,31.0,111
2019-11-27 16:47:19.579,24.3,31.0,111
2019-11-27 16:47:17.307,24.3,31.0,111
2019-11-27 16:47:15.029,24.2,30.9,111
2019-11-27 16:47:12.755,24.2,30.9,111
2019-11-27 16:47:10.482,24.3,31.0,111
2019-11-27 16:47:08.208,24.3,31.0,111
2019-11-27 16:47:05.935,24.2,30.9,111
2019-11-27 16:47:03.658,24.3,31.0,111
2019-11-27 16:47:01.384,24.2,30.9,111
2019-11-27 16:46:59.111,24.2,30.9,111
2019-11-27 16:46:56.838,24.3,31.0,112
2019-11-27 16:46:54.565,24.3,31.0,111
2019-11-27 16:46:52.288,24.3,31.1,112
2019-11-27 16:46:50.015,24.3,31.1,111
2019-11-27 16:46:47.742,24.3,31.1,111
2019-11-27 16:46:45.468,24.3,31.1,112
2019-11-27 16:46:43.191,24.3,31.1,111
2019-11-27 16:46:40.918,24.3,31.1,111
2019-11-27 16:46:38.644,24.3,31.1,110
2019-11-27 16:46:36.371,24.3,31.1,111
2019-11-27 16:46:34.094,24.3,31.1,110
2019-11-27 16:46:31.820,24.3,31.1,111
2019-11-27 16:46:29.547,24.3,31.0,111
2019-11-27 16:46:27.274,24.3,31.0,110
2019-11-27 16:46:24.997,24.3,31.0,109
2019-11-27 16:46:22.724,24.3,31.0,109
2019-11-27 16:46:20.451,24.3,31.0,108
2019-11-27 16:46:18.178,24.3,31.1,108
2019-11-27 16:46:15.904,24.3,31.1,108
2019-11-27 16:46:13.627,24.3,31.1,106
2019-11-27 16:46:11.354,24.3,31.1,108
2019-11-27 16:46:09.079,24.3,31.1,108
2019-11-27 16:46:06.807,24.3,31.1,108
2019-11-27 16:46:04.530,24.3,31.1,108
2019-11-27 16:46:02.256,24.3,31.1,109
2019-11-27 16:45:59.983,24.3,31.1,109
2019-11-27 16:45:57.710,24.3,31.1,109
2019-11-27 16:45:55.432,24.3,31.0,110
2019-11-27 16:45:53.159,24.3,31.0,110
2019-11-27 16:45:50.887,24.3,31.0,109
2019-11-27 16:45:48.614,24.3,31.0,109
2019-11-27 16:45:46.340,24.3,31.0,109
2019-11-27 16:45:44.063,24.3,31.0,109
2019-11-27 16:45:41.790,24.3,31.0,109
2019-11-27 16:45:39.516,24.3,31.0,108
2019-11-27 16:45:37.243,24.3,31.0,109
2019-11-27 16:45:34.966,24.3,31.0,107
2019-11-27 16:45:32.692,24.3,31.0,108
2019-11-27 16:45:30.419,24.3,31.0,109
2019-11-27 16:45:28.146,24.3,31.1,108
2019-11-27 16:45:25.873,24.3,31.1,108
2019-11-27 16:45:23.594,24.3,31.1,108
2019-11-27 16:45:21.322,24.3,31.1,106
2019-11-27 16:45:19.049,24.3,31.1,104
2019-11-27 16:45:16.776,24.3,31.1,104
2019-11-27 16:45:14.498,24.3,31.2,99
2019-11-27 16:45:12.226,24.3,31.2,100
2019-11-27 16:45:09.953,24.3,31.3,100
2019-11-27 16:45:07.675,24.3,31.4,98
2019-11-27 16:45:05.402,24.3,31.4,98
2019-11-27 16:45:03.129,24.3,31.5,97
2019-11-27 16:45:00.855,24.3,31.6,98
2019-11-27 16:44:58.582,24.3,31.7,95
2019-11-27 16:44:56.305,24.3,31.7,80
2019-11-27 16:44:54.031,24.3,31.9,75
2019-11-27 16:44:51.758,24.3,31.9,84
2019-11-27 16:44:49.485,24.3,31.8,78
2019-11-27 16:44:47.207,24.3,31.0,77
2019-11-27 16:44:44.934,24.3,30.9,76
2019-11-27 16:44:42.661,24.3,30.9,72
2019-11-27 16:44:40.388,24.3,30.9,75
2019-11-27 16:44:38.115,24.3,30.9,87
2019-11-27 16:44:35.838,24.3,30.9,88
2019-11-27 16:44:33.565,24.3,30.9,88
2019-11-27 16:44:31.291,24.3,30.9,88
2019-11-27 16:44:29.018,24.3,30.9,88
2019-11-27 16:44:26.741,24.3,30.9,88
2019-11-27 16:44:24.467,24.3,30.9,88
2019-11-27 16:44:22.194,24.3,30.9,88
2019-11-27 16:44:19.921,24.3,30.9,86
2019-11-27 16:44:17.648,24.3,30.9,90
2019-11-27 16:44:15.370,24.3,30.9,83
2019-11-27 16:44:13.097,24.3,30.9,76
2019-11-27 16:44:10.824,24.3,30.8,76
2019-11-27 16:44:08.551,24.3,30.9,78
2019-11-27 16:44:06.278,24.3,30.9,82
2019-11-27 16:44:04.001,24.3,30.9,82
2019-11-27 16:44:01.727,24.3,30.9,82
2019-11-27 16:43:59.454,24.3,30.9,80
2019-11-27 16:43:57.181,24.3,30.9,75
2019-11-27 16:43:54.907,24.3,30.9,83
2019-11-27 16:43:52.630,24.3,30.9,83
2019-11-27 16:43:50.357,24.3,30.9,83
2019-11-27 16:43:48.083,24.3,30.9,90
